32, Private, 116539, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1887, 55, United-States, >50K
39, Local-gov, 177728, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
40, Local-gov, 243580, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 48, United-States, <=50K
32, Private, 63910, HS-grad, 9, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K
23, Private, 219535, HS-grad, 9, Never-married, Exec-managerial, Own-child, White, Male, 0, 0, 40, United-States, <=50K
44, State-gov, 180609, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
70, Private, 170428, Bachelors, 13, Widowed, Prof-specialty, Unmarried, White, Female, 0, 0, 20, Puerto-Rico, <=50K
51, Private, 102615, Masters, 14, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 1977, 40, United-States, >50K
66, Private, 193132, 9th, 5, Separated, Other-service, Not-in-family, Black, Female, 0, 0, 30, United-States, <=50K
57, Self-emp-inc, 124137, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 136629, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
48, Self-emp-inc, 148995, Bachelors, 13, Divorced, Sales, Not-in-family, White, Male, 0, 0, 60, United-States, >50K
51, Private, 63424, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K
43, Private, 241895, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
27, Private, 266973, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, <=50K
32, Private, 188048, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
20, Private, 366929, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 35, United-States, <=50K
33, Private, 214129, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
19, Private, 250818, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
32, Local-gov, 240979, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 60, United-States, >50K
35, Private, 98283, Prof-school, 15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 40, India, >50K
26, Private, 104746, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 5013, 0, 60, United-States, <=50K
39, Private, 103710, HS-grad, 9, Never-married, Sales, Unmarried, White, Female, 0, 0, 60, United-States, <=50K
24, Private, 159580, Bachelors, 13, Never-married, Other-service, Own-child, Black, Female, 0, 0, 75, United-States, <=50K
45, Private, 117409, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
20, Private, 140001, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
49, State-gov, 31650, Bachelors, 13, Married-civ-spouse, Prof-specialty, Other-relative, White, Female, 0, 0, 45, United-States, <=50K
35, State-gov, 80771, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 66278, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 107801, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 1617, 25, United-States, <=50K
33, Private, 206609, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
35, Private, 282461, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
31, Private, 188246, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K
20, Private, 279763, 11th, 7, Never-married, Craft-repair, Not-in-family, Black, Male, 0, 0, 25, United-States, <=50K
44, Private, 467799, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
33, Self-emp-not-inc, 137674, HS-grad, 9, Married-civ-spouse, Other-service, Husband, Black, Male, 0, 0, 40, United-States, <=50K
50, Private, 158284, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 204219, HS-grad, 9, Never-married, Adm-clerical, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K
28, State-gov, 210498, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
60, Federal-gov, 63526, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, Black, Male, 0, 0, 40, United-States, >50K
38, Federal-gov, 216924, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 372559, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K
57, Federal-gov, 199114, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 0, 2258, 40, United-States, <=50K
50, Private, 168539, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
39, Local-gov, 189911, 11th, 7, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
69, Local-gov, 61958, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 1424, 0, 6, United-States, <=50K
51, State-gov, 68898, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Male, 0, 2444, 39, United-States, >50K
42, Private, 204450, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
53, Private, 311350, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
37, Private, 113750, Bachelors, 13, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
37, Private, 359591, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Private, 132879, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 50, United-States, >50K
20, Private, 301199, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 24, United-States, <=50K
38, State-gov, 267540, Some-college, 10, Separated, Adm-clerical, Unmarried, Black, Female, 0, 0, 38, United-States, <=50K
52, Private, 185407, Assoc-voc, 11, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 48, Poland, >50K
48, Self-emp-inc, 191277, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
30, Private, 78980, Assoc-voc, 11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
37, Self-emp-not-inc, 241463, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1848, 65, United-States, >50K
47, Private, 216999, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, <=50K
33, Local-gov, 120508, Bachelors, 13, Divorced, Protective-serv, Unmarried, White, Female, 0, 0, 60, Germany, <=50K
33, Private, 122612, HS-grad, 9, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Female, 0, 0, 35, Thailand, <=50K
20, Private, 94057, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 15, United-States, <=50K
41, State-gov, 197558, Bachelors, 13, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
32, Private, 351869, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 1485, 45, United-States, >50K
36, Federal-gov, 184556, Bachelors, 13, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
46, Private, 268281, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
45, Private, 235646, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
18, Private, 186909, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 16, United-States, <=50K
62, Private, 35783, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
33, Private, 188861, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 363591, HS-grad, 9, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
18, Private, 469921, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K
32, Private, 51150, Assoc-voc, 11, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
43, Private, 174325, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 40, United-States, <=50K
20, Private, 347530, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 25, United-States, <=50K
50, Private, 72351, Bachelors, 13, Divorced, Sales, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
36, Private, 188571, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
22, Private, 255252, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 40, United-States, <=50K
30, Private, 291951, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Black, Male, 0, 0, 40, United-States, <=50K
33, Self-emp-not-inc, 223046, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
43, Local-gov, 37937, Assoc-acdm, 12, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 43, United-States, <=50K
38, Private, 295127, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
34, Local-gov, 183801, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Male, 0, 0, 14, United-States, <=50K
40, Private, 116218, Some-college, 10, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 45, United-States, <=50K
40, Private, 143069, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Local-gov, 235951, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
57, Private, 112840, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K
65, Local-gov, 146454, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1648, 4, Greece, <=50K
52, Federal-gov, 43705, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 50, United-States, <=50K
59, Private, 122283, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 99999, 0, 40, India, >50K
18, Private, 376647, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 2176, 0, 25, United-States, <=50K
48, Private, 101299, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 45, United-States, <=50K
45, Private, 96798, 5th-6th, 3, Divorced, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K
24, Private, 194654, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K
27, State-gov, 206889, Assoc-acdm, 12, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 226902, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 50, United-States, >50K
44, State-gov, 150755, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 5013, 0, 40, United-States, <=50K
24, Private, 200679, HS-grad, 9, Never-married, Farming-fishing, Own-child, Black, Male, 0, 0, 50, United-States, <=50K
71, Private, 183678, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 16, United-States, <=50K
17, Private, 33138, 12th, 8, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
57, Self-emp-not-inc, 57071, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 3137, 0, 40, United-States, <=50K
33, Private, 169496, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 58124, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
25, Private, 356344, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 40, United-States, <=50K
42, Self-emp-not-inc, 444134, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 15, United-States, <=50K
34, Private, 219619, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
27, Local-gov, 331046, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K
24, Private, 100345, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 20, United-States, <=50K
23, Private, 205653, Bachelors, 13, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 30, United-States, <=50K
33, Private, 112383, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K
58, Self-emp-inc, 21626, Assoc-voc, 11, Divorced, Sales, Not-in-family, White, Male, 2202, 0, 56, United-States, <=50K
25, Private, 135568, 9th, 5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
44, Private, 190532, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K
53, Federal-gov, 266598, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
38, Local-gov, 116608, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 35, United-States, >50K
36, Private, 353263, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 45, United-States, >50K
25, State-gov, 157617, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
54, Federal-gov, 21698, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
31, Private, 77143, 12th, 8, Separated, Transport-moving, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K
18, State-gov, 342852, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K
40, Private, 176602, HS-grad, 9, Divorced, Other-service, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
26, Private, 146343, Some-college, 10, Married-civ-spouse, Sales, Wife, Black, Female, 0, 0, 40, United-States, <=50K
33, Private, 221966, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 2202, 0, 50, United-States, <=50K
22, Private, 215546, Assoc-acdm, 12, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
50, State-gov, 173020, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
44, Private, 252202, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
37, Private, 497300, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K
34, Self-emp-not-inc, 426431, Bachelors, 13, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
45, Federal-gov, 162410, Some-college, 10, Widowed, Tech-support, Not-in-family, White, Female, 0, 0, 45, United-States, >50K
25, Private, 190350, 10th, 6, Married-civ-spouse, Other-service, Own-child, White, Female, 0, 0, 35, United-States, <=50K
20, Private, 194504, Some-college, 10, Separated, Sales, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
46, Federal-gov, 110884, HS-grad, 9, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
26, Private, 187652, Assoc-acdm, 12, Never-married, Tech-support, Own-child, White, Male, 0, 0, 40, United-States, <=50K
45, Private, 81400, 1st-4th, 2, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 25, El-Salvador, <=50K
57, Private, 180920, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
28, Private, 189186, Assoc-voc, 11, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 607848, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 7688, 0, 45, United-States, >50K
32, Private, 207301, HS-grad, 9, Never-married, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 293073, Bachelors, 13, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, >50K
36, Private, 210452, Bachelors, 13, Divorced, Prof-specialty, Unmarried, White, Male, 0, 0, 45, United-States, <=50K
19, Private, 41400, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 30, United-States, <=50K
27, Private, 164170, Bachelors, 13, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female, 0, 0, 20, Philippines, <=50K
48, Private, 112906, Masters, 14, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 55, United-States, >50K
